uniprot_id,GO_IDs
P00734,GO_0009611;GO_1900182;GO_0007599;GO_0072562;GO_0006508;GO_0051281;GO_0048712;GO_0010544;GO_0004252;GO_0005576;GO_0062023;GO_0005796;GO_0004175;GO_0030195;GO_0016787;GO_0032024;GO_0010468;GO_0030194;GO_0030193;GO_0051838;GO_1900738;GO_0001530;GO_1990806;GO_0032967;GO_0005515;GO_0061844;GO_0051480;GO_0007166;GO_0070493;GO_0051918;GO_0030307;GO_0005102;GO_0005615;GO_0051897;GO_0008360;GO_0008284;GO_0005788;GO_0008233;GO_0008083;GO_0009897;GO_0006953;GO_0007596;GO_0048018;GO_0008201;GO_2000379;GO_0007186;GO_0046427;GO_0005509;GO_1900016;GO_0042730;GO_0045861;GO_0005886;GO_0070062;GO_0070053;GO_0070945;GO_0030168;GO_0008236
Q59FK4,GO_0007154;GO_0004713;GO_0000166;GO_0004672;GO_0051128;GO_0005524;GO_0004715;GO_0005829;GO_0023052;GO_0005737;GO_0016740;GO_0016301
P02754,GO_0036094;GO_0005515;GO_0042802;GO_0036041;GO_0019841;GO_0005576
E8NLP5,GO_0003824;GO_0003674;GO_0016798;GO_0016787;GO_0016799;GO_0005515;GO_0005488;GO_0016765;GO_0016740;GO_0008477;GO_0008930;GO_0042803;GO_0046983;GO_0042802;GO_0043094;GO_0008152;GO_0009987;GO_0008150;GO_0009058;GO_0019752;GO_1901605;GO_0043436;GO_0006082;GO_0006520;GO_0044281;GO_0044238;GO_0110165;GO_0005575;GO_0005737;GO_0005622;GO_0005829
Q72498,GO_0004519;GO_0006508;GO_0075713;GO_0003824;GO_0003964;GO_0015074;GO_0016740;GO_0016779;GO_0016787;GO_0035613;GO_0006310;GO_0004518;GO_0044826;GO_0004190;GO_0008233;GO_0004533;GO_0046872;GO_0006278;GO_0003677;GO_0004523;GO_0046718;GO_0003676;GO_0008270
P39086,GO_0035249;GO_0007399;GO_0050804;GO_0045202;GO_0032983;GO_0060078;GO_0015276;GO_0019722;GO_0034220;GO_0045211;GO_0005216;GO_0015277;GO_1904315;GO_0035235;GO_0038023;GO_0051966;GO_0006811;GO_0007215;GO_0004970;GO_0007417;GO_0016020;GO_0007268;GO_0098839;GO_0042734;GO_0005886;GO_0022849;GO_0043231
O67854,GO_0016020;GO_0035725;GO_0005886
P24247,GO_0003824;GO_0003674;GO_0016798;GO_0016787;GO_0016799;GO_0005488;GO_0005515;GO_0016765;GO_0016740;GO_0042803;GO_0046983;GO_0042802;GO_0043094;GO_0008152;GO_0009987;GO_0008150;GO_0009058;GO_0019752;GO_1901605;GO_0043436;GO_0006082;GO_0006520;GO_0044281;GO_0044238;GO_0110165;GO_0005575;GO_0005737;GO_0005622;GO_0005829
P10275,GO_0005496;GO_0003073;GO_0000122;GO_0001223;GO_0060736;GO_0060769;GO_0003707;GO_0008289;GO_0060571;GO_0035264;GO_0048608;GO_0008013;GO_0019102;GO_0048645;GO_0007165;GO_0043410;GO_0000981;GO_0070974;GO_0060748;GO_0007267;GO_0030520;GO_0009566;GO_0001228;GO_0060685;GO_0034056;GO_0001091;GO_1990837;GO_0019899;GO_0000978;GO_0001701;GO_0000165;GO_0003682;GO_0000979;GO_0010468;GO_0006357;GO_0004879;GO_0060090;GO_0006355;GO_0006366;GO_0050673;GO_0048009;GO_0060740;GO_0005515;GO_0043568;GO_0000977;GO_0000976;GO_0050680;GO_0061629;GO_0033148;GO_0051117;GO_0005102;GO_1903076;GO_0060514;GO_0048638;GO_0060599;GO_0008284;GO_0043565;GO_0003700;GO_0060749;GO_0007283;GO_0046872;GO_0007338;GO_0140693;GO_0005497;GO_2001237;GO_0008584;GO_0010467;GO_0072520;GO_0033327;GO_0003382;GO_0045944;GO_0003677;GO_0060742;GO_0008270;GO_0048808;GO_0061458
P00760,GO_0004175;GO_0005576;GO_0005515;GO_0006508;GO_0046872;GO_0016787;GO_0007586;GO_0004252;GO_0005615;GO_0097655;GO_0097180;GO_0008236;GO_0008233
P04585,GO_0033644;GO_0019058;GO_0052150;GO_0072494;GO_0030430;GO_0004519;GO_0006508;GO_0075713;GO_0034061;GO_0003824;GO_0008289;GO_0043657;GO_0003964;GO_0039657;GO_0015074;GO_0016740;GO_0016779;GO_0044174;GO_0003887;GO_0016032;GO_0005198;GO_0016787;GO_0020002;GO_0035613;GO_0016485;GO_0006310;GO_0052151;GO_0005515;GO_0004518;GO_0042025;GO_0042802;GO_0019013;GO_0044826;GO_0004190;GO_0075523;GO_0008233;GO_0008907;GO_0004533;GO_0016020;GO_0075732;GO_0046872;GO_0003723;GO_0019028;GO_0044423;GO_0006278;GO_0003677;GO_0004523;GO_0046718;GO_0055036;GO_0003676;GO_0008270
P03372,GO_0005496;GO_0002064;GO_0001222;GO_0001547;GO_0001223;GO_0001093;GO_0003707;GO_0008289;GO_0019901;GO_0048144;GO_1904035;GO_0008013;GO_0060065;GO_0001228;GO_0034056;GO_0019899;GO_0000978;GO_0030331;GO_0003682;GO_0071391;GO_0060527;GO_0004879;GO_0006366;GO_0048146;GO_0005515;GO_0042802;GO_0008209;GO_0060687;GO_0005516;GO_0060750;GO_0060523;GO_0003700;GO_0060745;GO_0060749;GO_0001221;GO_0034121;GO_0050727;GO_0017025;GO_0030235;GO_0030284;GO_0008584;GO_0003677;GO_0045944;GO_0000981;GO_0060068;GO_0008270
P00918,GO_0044070;GO_0038166;GO_0051453;GO_0005737;GO_2001225;GO_0070050;GO_0043209;GO_0032230;GO_0005829;GO_0004064;GO_0070062;GO_0032849;GO_0016829;GO_0002009;GO_0005515;GO_2001150;GO_0015670;GO_0046903;GO_0004089;GO_0045177;GO_0046872;GO_0016020;GO_0005886;GO_0018820;GO_0008270
P56817,GO_0006508;GO_0006509;GO_0045121;GO_0043025;GO_0060134;GO_0050804;GO_0005770;GO_0008021;GO_0009986;GO_0004175;GO_0019899;GO_0005794;GO_0008798;GO_0016787;GO_0005802;GO_0098793;GO_0005768;GO_0005771;GO_0071280;GO_0070931;GO_0030659;GO_0034205;GO_0016485;GO_0055037;GO_0030425;GO_0098686;GO_0005515;GO_1904646;GO_0005764;GO_0050435;GO_0005783;GO_0005769;GO_0005788;GO_0010008;GO_0004190;GO_0008233;GO_0010288;GO_1990000;GO_0030424;GO_0016020;GO_0099171;GO_0042987;GO_0001540;GO_0071287;GO_0140448;GO_0042995;GO_0005886;GO_0031410;GO_0050966;GO_0120283;GO_0043525
P04587,GO_0033644;GO_0052150;GO_0072494;GO_0030430;GO_0004519;GO_0006508;GO_0075713;GO_0034061;GO_0003824;GO_0008289;GO_0043657;GO_0003964;GO_0039657;GO_0015074;GO_0016740;GO_0016779;GO_0044174;GO_0003887;GO_0016032;GO_0005198;GO_0016787;GO_0020002;GO_0035613;GO_0006310;GO_0052151;GO_0004518;GO_0042025;GO_0019013;GO_0044826;GO_0004190;GO_0075523;GO_0008233;GO_0004533;GO_0016020;GO_0075732;GO_0046872;GO_0003723;GO_0019028;GO_0044423;GO_0006278;GO_0003677;GO_0004523;GO_0046718;GO_0055036;GO_0003676;GO_0008270
P15207,GO_0040017;GO_0001223;GO_0060769;GO_0008289;GO_1902895;GO_0035264;GO_0043410;GO_0070974;GO_0033574;GO_0060685;GO_0042327;GO_0045471;GO_0001701;GO_0003682;GO_0006357;GO_0140694;GO_0048009;GO_0033148;GO_0051117;GO_0005102;GO_0060599;GO_0048638;GO_0043565;GO_0003700;GO_0060749;GO_0140693;GO_2001237;GO_0019098;GO_0003382;GO_0045944;GO_0030522;GO_0060742;GO_0005886;GO_0030424;GO_0005496;GO_0045597;GO_0000785;GO_0030521;GO_0060571;GO_0032355;GO_0045892;GO_0097421;GO_0060748;GO_0030520;GO_0009566;GO_0034056;GO_0019899;GO_0005829;GO_0071391;GO_0040011;GO_0060090;GO_0006366;GO_0010628;GO_0035094;GO_0043568;GO_0030518;GO_0000976;GO_0019904;GO_0046661;GO_0110090;GO_1903076;GO_0008284;GO_0005634;GO_0007283;GO_0008584;GO_0033327;GO_0008270;GO_0000122;GO_0060736;GO_0042756;GO_0008049;GO_0048608;GO_0008013;GO_0001228;GO_0045720;GO_0001091;GO_0000978;GO_0050681;GO_0010468;GO_0004879;GO_0016607;GO_0030425;GO_0008285;GO_0060740;GO_0005515;GO_0050680;GO_0060514;GO_0007338;GO_0060406;GO_0003677;GO_0045726;GO_0048808;GO_0061458;GO_0032991;GO_0045945;GO_0003073;GO_0032553;GO_0090648;GO_0007620;GO_0005737;GO_0019102;GO_0071394;GO_0048645;GO_0014850;GO_0000165;GO_0000979;GO_0071372;GO_0071383;GO_0006355;GO_0050673;GO_0016363;GO_0061629;GO_0014734;GO_0048545;GO_0046872;GO_0032868;GO_0005497;GO_0010467;GO_0072520;GO_0045893
Q90K99,GO_0016779;GO_0004519;GO_0006508;GO_0075713;GO_0004518;GO_0016787;GO_0006278;GO_0003677;GO_0044826;GO_0003964;GO_0008270;GO_0016740;GO_0004190;GO_0035613;GO_0008233
P03366,GO_0033644;GO_0052150;GO_0072494;GO_0030430;GO_0004519;GO_0006508;GO_0075713;GO_0034061;GO_0003824;GO_0008289;GO_0043657;GO_0003964;GO_0039657;GO_0015074;GO_0016740;GO_0016779;GO_0044174;GO_0003887;GO_0016032;GO_0005198;GO_0016787;GO_0020002;GO_0035613;GO_0006310;GO_0052151;GO_0004518;GO_0042025;GO_0019013;GO_0044826;GO_0004190;GO_0075523;GO_0008233;GO_0004533;GO_0016020;GO_0075732;GO_0046872;GO_0003723;GO_0019028;GO_0044423;GO_0006278;GO_0003677;GO_0004523;GO_0046718;GO_0055036;GO_0003676;GO_0008270
P00730,GO_0004181;GO_0008233;GO_0005576;GO_0006508;GO_0004180;GO_0046872;GO_0016787;GO_0005615;GO_0008270;GO_0006691;GO_0008237
Q06187,GO_0050869;GO_0032755;GO_0045087;GO_0070664;GO_0002721;GO_0008289;GO_0150153;GO_0045121;GO_0005737;GO_0002344;GO_0048471;GO_0042113;GO_0018108;GO_0002376;GO_0016740;GO_0001780;GO_0001805;GO_0016301;GO_0001818;GO_0032693;GO_0051092;GO_0019722;GO_0038095;GO_1990959;GO_0004713;GO_0000166;GO_0005524;GO_0005829;GO_0043274;GO_0043123;GO_0002553;GO_0030889;GO_0002250;GO_0050853;GO_0098761;GO_0004672;GO_0005515;GO_0097190;GO_1901647;GO_0042802;GO_0030890;GO_0001812;GO_0032496;GO_0005547;GO_0002639;GO_0002755;GO_0141111;GO_0030167;GO_1900227;GO_0034614;GO_0005634;GO_0061516;GO_0016004;GO_0032760;GO_0006915;GO_0016020;GO_0046872;GO_0071226;GO_0004715;GO_0035556;GO_0002902;GO_0050852;GO_0005886;GO_0031410;GO_0008270;GO_0045579;GO_0048469;GO_0007498;GO_0050766
D5CV28,GO_0003824;GO_0003674;GO_0008759;GO_0016811;GO_0016810;GO_0016787;GO_0103117;GO_0046914;GO_0046872;GO_0043169;GO_0043167;GO_0036094;GO_0005488;GO_0005506;GO_0019637;GO_1901135;GO_0006793;GO_0008152;GO_0009987;GO_0008150;GO_0008654;GO_1901271;GO_0009247;GO_0009245;GO_0046493;GO_0006644;GO_0006664;GO_0046467;GO_0006643;GO_0006629;GO_0008610;GO_0090407;GO_1903509;GO_1901137;GO_0006796;GO_1901269;GO_0009058;GO_0044238;GO_0110165;GO_0005575;GO_0005737;GO_0005622
Q95NY5,GO_0005615;GO_0042311;GO_0090729;GO_0035821;GO_0005549;GO_0005576;GO_0097746;GO_0007608
C8MLE4,GO_0003848;GO_0016778;GO_0016772;GO_0016740;GO_0003824;GO_0003674;GO_0016765;GO_0004156;GO_0046872;GO_0000287;GO_0043169;GO_0043167;GO_0036094;GO_0005488;GO_0005515;GO_0042559;GO_0009058;GO_0042558;GO_0008152;GO_0009987;GO_0008150;GO_0009396;GO_0042398;GO_0006760;GO_0006575;GO_0046654;GO_0046653;GO_0110165;GO_0005575;GO_0005737;GO_0005622
O97447,GO_0003824;GO_0003674;GO_0005488;GO_0016830;GO_0016829;GO_0005515;GO_0009987;GO_0008150;GO_0044281;GO_0008152;GO_0006753;GO_0006796;GO_0019637;GO_0055086;GO_0006793;GO_0006139;GO_0044238;GO_0072521;GO_0110165;GO_0005575;GO_0005622
P01865,GO_0030162;GO_0002455;GO_0006958;GO_0050766;GO_0006910;GO_0050871;GO_0008333;GO_0001788;GO_0003823;GO_0001798;GO_0006911;GO_0005771;GO_0016064;GO_0001812;GO_0009617;GO_0045022;GO_0019882;GO_0016020;GO_0045807;GO_0042571;GO_0005886;GO_0050778
P35031,GO_0005615;GO_0006508;GO_0046872;GO_0016787;GO_0007586;GO_0004252;GO_0005576;GO_0008236;GO_0008233
D6D1V7,GO_0016020;GO_0016798;GO_0016787;GO_0004559
P02911,GO_0042597;GO_0016597;GO_0030288;GO_0006865
P11797,GO_0008061;GO_0000272;GO_0016787;GO_0005975;GO_0006032;GO_0008843;GO_0030246;GO_0005576;GO_0004553;GO_0016798
Q7WYV4,GO_0004844;GO_0097506;GO_0016799;GO_0019104;GO_0140097;GO_0140640;GO_0003824;GO_0003674;GO_0016787;GO_0016798;GO_0051536;GO_0051539;GO_0051540;GO_0036094;GO_0005488;GO_0006281;GO_0006259;GO_0006974;GO_0090304;GO_0006139;GO_0033554;GO_0043170;GO_0044238;GO_0008152;GO_0051716;GO_0006950;GO_0009987;GO_0050896;GO_0008150
O05521,GO_0003700;GO_0003677;GO_0005737;GO_0051775;GO_0045892;GO_0006355
Q9BJF5,GO_0004672;GO_0000166;GO_0005509;GO_0005524;GO_0046872;GO_0004674;GO_0016301
Q9WYE2,GO_0006004;GO_0016787;GO_0005975;GO_0005764;GO_0004553;GO_0016798;GO_0016139;GO_0004560
P59071,GO_0005543;GO_0050482;GO_0005576;GO_0046872;GO_0005509;GO_0016787;GO_0090729;GO_0006644;GO_0016042;GO_0047498;GO_0035821;GO_0042130;GO_0004623;GO_0006629
O67060,GO_0000166;GO_0019288;GO_0005524;GO_0016114;GO_0050515;GO_0008299;GO_0016740;GO_0016301
Q9HYN5,GO_0046872;GO_0044010;GO_0030246
Q5RZ08,GO_0006508;GO_0004190;GO_0016787;GO_0008233
P0ABZ6,GO_0005515;GO_0036506;GO_0051082;GO_0042597;GO_0003755;GO_0060274;GO_0030288;GO_0050821;GO_0061077;GO_0016853;GO_0042277;GO_0043165;GO_0006457
P08254,GO_0030334;GO_0045087;GO_0071732;GO_0030574;GO_0006508;GO_0071492;GO_0150077;GO_0030198;GO_0004252;GO_0005737;GO_0022617;GO_0005576;GO_0002376;GO_0008237;GO_0004175;GO_1904645;GO_0031012;GO_0016787;GO_0005829;GO_0005515;GO_2000378;GO_0005739;GO_0005615;GO_0034614;GO_0008233;GO_0005634;GO_0004222;GO_0046872;GO_0051898;GO_0071230;GO_0030163;GO_0071222;GO_0031334;GO_0008270
I6YFP0,GO_0032991;GO_0004077;GO_0000166;GO_0036211;GO_0005524;GO_0042803;GO_0005737;GO_0009374;GO_0008284;GO_0016874
P52293,GO_0005634;GO_0061608;GO_0075506;GO_0140297;GO_1903902;GO_0005515;GO_0005829;GO_0042564;GO_0043657;GO_0015031;GO_0005737;GO_0010494;GO_0006606;GO_0005654;GO_0098978;GO_0014069;GO_0099527
P08263,GO_0016491;GO_0005737;GO_0004364;GO_0016740;GO_0016853;GO_0030855;GO_0006805;GO_0004769;GO_0005829;GO_0098869;GO_0005504;GO_0006629;GO_0006693;GO_0004601;GO_1901687;GO_0005515;GO_0006749;GO_0004602;GO_0043651;GO_0070062
Q9Y823,GO_0005634;GO_0004410;GO_0005759;GO_0009085;GO_0046872;GO_0005829;GO_0003824;GO_0044283;GO_0005739;GO_0019878;GO_0043436;GO_0008652;GO_0046912;GO_0016740;GO_0019752
P11086,GO_0042418;GO_0042423;GO_0005515;GO_0005829;GO_0004603;GO_0032259;GO_0008168;GO_0016740
Q01693,GO_0004177;GO_0008235;GO_0006508;GO_0046872;GO_0016787;GO_0005576;GO_0008233
P00469,GO_0006231;GO_0006235;GO_0005829;GO_0016741;GO_0005737;GO_0032259;GO_0004799;GO_0009165;GO_0008168;GO_0016740
O13833,GO_0016779;GO_0000287;GO_0000166;GO_0031123;GO_0036450;GO_0060212;GO_0046872;GO_0005524;GO_0003723;GO_0005829;GO_0050265;GO_0002134;GO_0005737;GO_1990817;GO_0016740
P03962,GO_0016829;GO_0016831;GO_0055086;GO_0005829;GO_0006207;GO_0006222;GO_0044205;GO_0072528;GO_0006221;GO_0004590
P45452,GO_0001958;GO_0060349;GO_0030574;GO_0006508;GO_0030198;GO_0004252;GO_0022617;GO_0005576;GO_0008237;GO_0005518;GO_0004175;GO_1904645;GO_0031012;GO_0016787;GO_0030282;GO_0003417;GO_0005615;GO_0008233;GO_0004222;GO_0005509;GO_0046872;GO_0008270
U5XBU0,GO_0033644;GO_0016020;GO_0046872;GO_0016787;GO_0044423;GO_0005975;GO_0055036;GO_0020002;GO_0004308;GO_0016798
P03369,GO_0033644;GO_0052150;GO_0072494;GO_0030430;GO_0004519;GO_0006508;GO_0075713;GO_0034061;GO_0003824;GO_0008289;GO_0043657;GO_0003964;GO_0039657;GO_0015074;GO_0016740;GO_0016779;GO_0044174;GO_0003887;GO_0016032;GO_0005198;GO_0016787;GO_0020002;GO_0035613;GO_0006310;GO_0052151;GO_0004518;GO_0042025;GO_0019013;GO_0044826;GO_0004190;GO_0075523;GO_0008233;GO_0004533;GO_0016020;GO_0075732;GO_0046872;GO_0003723;GO_0019028;GO_0044423;GO_0006278;GO_0003677;GO_0004523;GO_0046718;GO_0055036;GO_0003676;GO_0008270
A2IC68,GO_0007155;GO_0009289
P08235,GO_0005496;GO_0000785;GO_0043235;GO_0003707;GO_0008289;GO_0005737;GO_0007165;GO_0034056;GO_0005829;GO_0006357;GO_0004879;GO_0006355;GO_0005515;GO_1901224;GO_0030518;GO_0005783;GO_0043565;GO_0003700;GO_0017025;GO_0005634;GO_0016020;GO_0005654;GO_0046872;GO_0003677;GO_0000981;GO_0008270;GO_1990837;GO_0005789
A2RJ53,GO_0015833;GO_1904680;GO_0042597;GO_0015031;GO_0055085;GO_0005886;GO_0043190
P43886,GO_0009001;GO_0016746;GO_0005829;GO_0019344;GO_0005737;GO_0008652;GO_0006535;GO_0016740
P55212,GO_0005515;GO_0004197;GO_0004175
O32080,GO_0098655;GO_0006813;GO_0016020;GO_0005515;GO_0042802;GO_0008324;GO_0005886;GO_0006811
P19793,GO_0000785;GO_0000122;GO_0042809;GO_0043235;GO_0003707;GO_0032526;GO_0042789;GO_0007399;GO_0005737;GO_0035357;GO_0042277;GO_0090575;GO_0019899;GO_0000978;GO_0005829;GO_0004879;GO_0050692;GO_0006355;GO_0070564;GO_0002157;GO_0009755;GO_0005515;GO_0030518;GO_0000977;GO_0042802;GO_0005739;GO_0000976;GO_0030501;GO_0030154;GO_0044323;GO_0070644;GO_0003690;GO_0001972;GO_0001221;GO_0003700;GO_0043565;GO_0005634;GO_0048384;GO_0005654;GO_0046872;GO_0005667;GO_0003677;GO_0010875;GO_0045944;GO_0000981;GO_0008270;GO_0050693;GO_1990837;GO_0045893
P29768,GO_0016020;GO_0016787;GO_0009313;GO_0005737;GO_0004308;GO_0043231;GO_0016798;GO_0006689
Q90JJ9,GO_0016779;GO_0004519;GO_0006508;GO_0075713;GO_0004518;GO_0016787;GO_0006278;GO_0003677;GO_0044826;GO_0003964;GO_0008270;GO_0016740;GO_0004190;GO_0035613;GO_0008233
P29320,GO_0010717;GO_1903078;GO_0005003;GO_0005576;GO_0018108;GO_0016740;GO_0016301;GO_0016477;GO_0004713;GO_0000166;GO_0045806;GO_0005524;GO_0005829;GO_0071300;GO_0007155;GO_0010976;GO_0030425;GO_0004672;GO_0032956;GO_0031965;GO_0005515;GO_0070507;GO_0051893;GO_0004714;GO_0097156;GO_0005769;GO_0097155;GO_0007411;GO_0048013;GO_0016020;GO_0005004;GO_0007169;GO_0005005;GO_0005886;GO_0005654;GO_0043087;GO_0015629
P00798,GO_0006508;GO_0016787;GO_0005576;GO_0004190;GO_0008233
O38732,GO_0006508;GO_0004190;GO_0016787;GO_0008233
V5IRV5,GO_0033644;GO_0019065;GO_0046789;GO_0075512;GO_0016020;GO_0019062;GO_0044423;GO_0046718;GO_0039654;GO_0019064;GO_0020002;GO_0039663;GO_0075509;GO_0019031
A2NHM3,GO_0046872
Q9WXQ8,GO_0006826;GO_0015093;GO_0034755;GO_0000166;GO_0005525;GO_0016020;GO_0046872;GO_0005886;GO_0006811
P02766,GO_0032991;GO_0044877;GO_0035578;GO_0005576;GO_0005515;GO_0042802;GO_0006144;GO_0140313;GO_0042562;GO_0005737;GO_0070062;GO_0005615;GO_0007603;GO_0003105;GO_0005179;GO_0001523
P32890,GO_0005576;GO_0031640;GO_0035821;GO_0090729
B7QK46,GO_0046872;GO_0016746;GO_0017186;GO_0005576;GO_0016603;GO_0008270;GO_0016740
P21836,GO_0017171;GO_0004104;GO_0001919;GO_0048471;GO_0031594;GO_0031623;GO_0002076;GO_0005576;GO_0045202;GO_0009986;GO_0095500;GO_0005518;GO_0120162;GO_0005794;GO_0016787;GO_0043236;GO_0007155;GO_0042166;GO_0098552;GO_0003990;GO_0005515;GO_0005604;GO_0042802;GO_0006581;GO_0042803;GO_0005615;GO_0060041;GO_0052689;GO_0016020;GO_0005886
P09960,GO_1904724;GO_0006508;GO_0045148;GO_0005737;GO_0005576;GO_0043434;GO_0004463;GO_0008237;GO_0004177;GO_0008270;GO_1904813;GO_0016787;GO_0005829;GO_0006629;GO_0019538;GO_0060509;GO_0004301;GO_0005515;GO_0006691;GO_0008233;GO_0005634;GO_0019370;GO_0005654;GO_0010043;GO_0046872;GO_0003723;GO_0070062;GO_0043171;GO_0070006
Q99814,GO_0007005;GO_0000785;GO_0001223;GO_0042789;GO_0005737;GO_0030097;GO_0048625;GO_0046983;GO_0007165;GO_2000434;GO_0001892;GO_0001666;GO_0001228;GO_0042415;GO_0060586;GO_0120162;GO_0007601;GO_0006979;GO_0046982;GO_0000978;GO_0005829;GO_0006357;GO_0006355;GO_0006366;GO_0071456;GO_0030324;GO_0016607;GO_0030218;GO_0005515;GO_0001974;GO_0000977;GO_0000987;GO_0061629;GO_0030154;GO_0002070;GO_0001525;GO_0043565;GO_0003700;GO_0005634;GO_0002027;GO_0005667;GO_0043129;GO_0003677;GO_0010467;GO_0045944;GO_0000981;GO_0005654
Q000H7,GO_0016779;GO_0004519;GO_0006508;GO_0075713;GO_0004518;GO_0016787;GO_0006278;GO_0003677;GO_0044826;GO_0003964;GO_0008270;GO_0016740;GO_0004190;GO_0035613;GO_0008233
P07858,GO_0004197;GO_0030574;GO_0006508;GO_0042470;GO_0097067;GO_0048471;GO_0005576;GO_0030855;GO_0062023;GO_0005518;GO_0004175;GO_0006590;GO_1904813;GO_0016787;GO_0005515;GO_0051603;GO_0016324;GO_0005764;GO_0008234;GO_0005615;GO_0036021;GO_1904090;GO_0008233;GO_0009897;GO_0016020;GO_0042981;GO_0046718;GO_0043394;GO_0005886;GO_0070062;GO_0046697
P09743,GO_0003824;GO_0003674;GO_0005515;GO_0005488;GO_0016740;GO_0016757;GO_0016763;GO_0016798;GO_0016787;GO_0015204;GO_0042887;GO_0022857;GO_0005215;GO_0042802;GO_0140098;GO_0140640;GO_1901135;GO_0008152;GO_0009987;GO_0008150;GO_0034655;GO_0009056;GO_0006139;GO_0044238;GO_0072521;GO_0110165;GO_0005575;GO_0005737;GO_0005622;GO_0005829
P0A3Y5,GO_0008910;GO_0000166;GO_0005524;GO_0046677;GO_0016773;GO_0016740;GO_0016301
P13491,GO_0016491;GO_0004459;GO_0003824;GO_0006089;GO_0016616;GO_0005737;GO_0019752
Q86PT9,GO_0070026;GO_0051381
P32951,GO_0006508;GO_0016787;GO_0005576;GO_0004190;GO_0008233
P43166,GO_0016829;GO_0032230;GO_0004089;GO_0046872;GO_0005829;GO_0051453;GO_0005737;GO_2001225;GO_0070050;GO_0008270;GO_0032849
Q7W019,GO_0022857;GO_0005215;GO_0003674;GO_0036094;GO_0005488
XA0001,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0042277;GO_0042605;GO_0050896;GO_0008150;GO_0002376;GO_0110165;GO_0005575;GO_0005576;GO_0016020;GO_0071944;GO_0005886
Q04724,GO_0045892;GO_0007165;GO_1990907;GO_0005829;GO_0090090;GO_0006355;GO_0009887;GO_0010628;GO_0140297;GO_0005515;GO_0016055;GO_0042802;GO_0003714;GO_0030178;GO_0005634;GO_2000811;GO_0005667;GO_0043124;GO_0005654
Q8ZKA9,GO_0015276;GO_0034220;GO_0016020;GO_0016597;GO_0046872;GO_0030288;GO_0030313
Q9V2Z6,GO_0004340;GO_0000287;GO_0051156;GO_0006006;GO_0046872;GO_0006096;GO_0005975;GO_0016773;GO_0005737;GO_0016740;GO_0043843;GO_0016301
Q9QYJ6,GO_0047555;GO_0010754;GO_0006198;GO_0003824;GO_0043025;GO_0005737;GO_0004118;GO_0007165;GO_0045202;GO_0004115;GO_0030553;GO_0000166;GO_0016787;GO_0005829;GO_0030552;GO_0004114;GO_0099147;GO_0008081;GO_0106070;GO_0046872;GO_0046069;GO_0004112;GO_0043204;GO_0019933;GO_0141161;GO_0098978
Q52L64,GO_0046872
P05089,GO_0042832;GO_0045087;GO_0035578;GO_2000552;GO_0046007;GO_0005737;GO_0060336;GO_0005576;GO_0002376;GO_0006525;GO_0019547;GO_0016787;GO_0005829;GO_0030145;GO_0000050;GO_0006527;GO_0004053;GO_0002250;GO_0005515;GO_0009624;GO_0042130;GO_0005615;GO_0035580;GO_0005634;GO_0070965;GO_0046872;GO_0016813
Q58206,GO_0000166;GO_0005524;GO_0016887;GO_0055085;GO_0005886;GO_0022857
O32393,GO_0000155;GO_0004016;GO_0016772;GO_0016829;GO_0000166;GO_0046872;GO_0005524;GO_0035556;GO_0009190;GO_0007165;GO_0000160;GO_0016740;GO_0016301
A0QV09,GO_0016491;GO_0016616;GO_0004033
XA0002,GO_0016830;GO_0016829;GO_0003824;GO_0003674;GO_0016831;GO_0004425;GO_0005488;GO_0036094;GO_0008152;GO_0009987;GO_0008150;GO_0042401;GO_0006576;GO_0009309;GO_0009308;GO_0009058;GO_0044281;GO_0044238;GO_0110165;GO_0005575
P03368,GO_0005515;GO_0005488;GO_0003674;GO_0140096;GO_0003824;GO_0004175;GO_0008233;GO_0016787;GO_0016773;GO_0004674;GO_0016301;GO_0004687;GO_0004672;GO_0140677;GO_0140659;GO_0140660;GO_0098772;GO_0016772;GO_0016740;GO_0036094;GO_0042802;GO_0009058;GO_0008152;GO_0009987;GO_0008150;GO_0032991;GO_0005575;GO_0032993
P16404,GO_0030246
P29597,GO_0038196;GO_1900182;GO_0042022;GO_0140105;GO_0031234;GO_0038155;GO_0007259;GO_0005737;GO_0009898;GO_0016740;GO_0051142;GO_0016301;GO_0004713;GO_0000166;GO_0005131;GO_0005524;GO_0030155;GO_0005829;GO_0042102;GO_0072536;GO_0004672;GO_0008283;GO_0005515;GO_0032819;GO_0030154;GO_0005856;GO_0006955;GO_0051239;GO_0060337;GO_0032740;GO_2000318;GO_0005634;GO_0060397;GO_0098586;GO_0019897;GO_0019221;GO_0016020;GO_0046427;GO_0004715;GO_0032729;GO_0035556;GO_0035722;GO_0060333;GO_0005886;GO_0070062;GO_0006468;GO_0043235
